commentID,status,commentSequence,userID,userDisplayName,userLocation,userTitle,userURL,picURL,commentTitle,commentBody,createDate,updateDate,approveDate,recommendations,replyCount,editorsSelection,parentID,parentUserDisplayName,depth,commentType,trusted,recommendedFlag,permID,isAnonymous,article_id
31492212,approved,31492212,0,WSF,Ann Arbor,NULL,NULL,,<br\//>,"@Louisa Glasson

AI focused on you can easily discern just the info you have disclosed about yourself.  There are many inputs that can inform the receiver of the data created by you that you yourself do not have Parkinson’s or heart disease.  Your prescription history , for one, would be revealing on the former for sure, as an example.",1554991616,1555261599,1554994805,1,0,False,31491846.0,Louisa Glasson,2,userReply,0,0,31492212,False,1
31529163,approved,31529163,0,Erich Richter,San Francisco CA,NULL,NULL,,<br\//>,@WSF So who controls that information and why are we as consumers always denied access to it? Are we just supposed to trust these giant monopolies and accept the outcome provided for us?,1555255376,1555438968,1555255377,10,0,False,31492212.0,Louisa Glasson,2,userReply,0,0,31529163,False,1
31531255,approved,31531255,0,Polly,Maryland,NULL,NULL,,<br\//>,"@WSF

But the AI can't (or shouldn't) be able to tell the difference between me researching for a friend or a relative. There is a chance that it is relevant to me (by insurance company standards) if it is a relative. No chance if it is a friend. No chance if I'm just curious because I'm reading a book in which a character mentions the disease or just read a news article about it or was assigned to write a paper about it for work. The databases aren't that robust yet unless you live your whole life on-line. 

The day I have to set up a facebook account just to prove I don't have a disease, is the day this has all gone WAY too far.",1555280022,1555440341,1555280023,10,0,False,31492212.0,Louisa Glasson,2,userReply,0,0,31531255,False,1
31492054,approved,31492054,0,Katherine,Georgia,NULL,NULL,,<br\//>,"Here's a creepy insurance story.  My family and another were meeting at a beach house for a vacation.  A tropical storm/hurricane was headed toward that beach.  The forecasts were predicting that it would dissipate (which it did) and no evacuation orders had been issued, so we figured we'd just turn around if predictions changed.  

All four adults received texts/emails from our insurance companies during the drive warning us to turn around.  No doubt our ""reckless behavior"" has put us in a higher risk pool.

I am NOT reassured that my insurance company is ""looking out for me"".",1554991192,1555471262,1555248893,215,7,True,,,1,comment,0,0,31492054,False,1
31492137,approved,31492137,0,Jack van Dijk,"Cary, NC",NULL,NULL,,<br\//>,"@Katherine  No it is not, the insurance companies are looking out for....the insurance companies.",1554991396,1555439710,1554991397,57,0,False,31492054.0,Katherine,2,userReply,0,0,31492137,False,1
31495082,approved,31495082,0,Katherine,Georgia,NULL,NULL,,<br\//>,"@Jack van Dijk
  Exactly.",1555000427,1555439713,1555004947,12,0,False,31492137.0,Katherine,2,userReply,0,0,31495082,False,1
31497903,approved,31497903,0,Beth Forencich,"Portland, Or",NULL,NULL,,<br\//>,@Katherine Since when do insurance companies track where you are going in real time? Sounds like a Black Mirror episode.,1555011287,1555439013,1555084865,15,0,False,31492054.0,Katherine,2,userReply,0,0,31497903,False,1
31527947,approved,31527947,0,Becky M.,L.A.,NULL,NULL,,<br\//>,"I am hesitate to believe that “policies based on new forms of surveillance” will bode well for African Americans, given that the history of the American insurance industry and African Americans has been a history of continued racially biased practices; beginning with insuring the enslaved to refusing to sell policies to blacks - based on faulty actuarial assessments - to a two-tiered pricing system, where black policy holders were charged as much as 33 percent more than white companies. The industry refused to take steps to end such illegal practices even after outlawed in the 1960's. It would take multiple million dollar class action lawsuits before the industry changed.",1555245028,1555258954,1555248781,2,0,False,,,1,comment,0,0,31527947,False,1
31528057,approved,31528057,0,Joseph Huben,Upstate NY,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-1ef659648f756f534834b9a3218c66cddeb91e6215188e87ba4ccc60a4df8659.jpg,<br\//>,"“Proprietary Algorithms” is not a real thing. It becomes real if our courts include it as a Corporate right. Proprietary privacy is eroding. Corporations are becoming super citizens that live forever, morph at will, have religious rights, and individual “morals”. Now “Proprietary” claims can obliterate our privacy and capture our identities. 
Americans are living in a dream state. Americans don’t trust government and are oblivious to the intentional exploitation by corporations.",1555246256,1555250464,1555248780,1,0,False,,,1,comment,0,0,31528057,False,1
31526816,approved,31526816,0,Walter Ingram,Western MD,NULL,NULL,,<br\//>,"In 2017 Representative Virginia Foxx, of NC introduced bill HR 1313. It gave companies the right to use DNA testing on it's employees, using insurance rates as it's excuse to do so.",1555213581,1555248780,1555248780,0,0,False,,,1,comment,0,0,31526816,False,1
31526367,approved,31526367,0,J.,Colorado,NULL,NULL,,<br\//>,"""As soon as the generals and the politicos
can predict the motions of your mind,
lose it. Leave it as a sign
to mark the false trail, the way
you didn’t go. Be like the fox
who makes more tracks than necessary,
some in the wrong direction.
Practice resurrection.""
- by Wendell Berry
Manifesto: Mad Farmer Liberation Front, 1973",1555206102,1555279507,1555248780,1,0,False,,,1,comment,0,0,31526367,False,1
31527984,approved,31527984,0,John,LINY,NULL,NULL,,<br\//>,"The same old story Garbage In Garbage Out. 
But all of us Old people complaining should think more about our kids who are the most monitored people in history.
I personally think that my child doesn’t have the freedom that I did. Big brother sits on their shoulder.",1555245393,1555250536,1555248779,1,0,False,,,1,comment,0,0,31527984,False,1
31528252,approved,31528252,0,Irving Jimenez,"Davenport, Fl",NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-17fab5ddfb50c736755a17ae9287653e1b1313297b0f3a086445a9172d04ad05.jpg,<br\//>,"To the extent that the risk to insurers decreases with the help of these technologies, the risk to the consumer will increase.  That is, the risk of increasing premiums or being rejected.  As a result of a decrease in risk to insurers, then a greater gain.",1555248073,1555250576,1555248074,1,0,False,,,1,comment,0,0,31528252,False,1
31528151,approved,31528151,0,mlb4ever,New York,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-8be400d5246c7e653ce41f2854e77347befb4581d8123267b10e98beaa562de2.jpg,<br\//>,"“it will no doubt penetrate the health insurance industry as well.”

If discounts are offered for a healthy lifestyle and BMI for life insurance those discounts should be extended for healthcare insurance.",1555247186,1555247187,1555247187,0,0,False,,,1,comment,0,0,31528151,False,1
31528135,approved,31528135,0,vulcanalex,Tennessee,NULL,NULL,,<br\//>,"Now these things should not be mandatory, but I would be quite happy to get a lower car insurance cost when I drive way better than those around me.  Measuring risk is part of insurance, sometimes doing it better is good.",1555247002,1555257417,1555247004,1,0,False,,,1,comment,0,0,31528135,False,1
31528106,approved,31528106,0,Anon,Brooklyn,NULL,NULL,,<br\//>,"It seems to me that there has to be a high degree of correlation between your pulse, your sleep, and life epectancey.  Are these really so predictive?  Maybe the question lies with insurance company data.  Maybe they have such lousey data that even bad fitbit data has predictive value.",1555246785,1555246786,1555246786,0,0,False,,,1,comment,0,0,31528106,False,1
31528111,approved,31528111,0,Douglas McConatha,"Oxford, AL",NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-259b7791ed87925b7f71c94f3e1fc7e4ae8dc5f31f1fbe7fae9d4bf18b23e22f.jpg,<br\//>,"Yes...The use of AI and Machine Learning will increase the probability of discrimination and injustice. But how soon will insurance and healthcare entities use the fact some folks will block access to more and more private data and then assume that hiding this information indicates the existence of high risk factors for these individuals? I’d say that is inevitable, and probably sooner than later. I fear this rabbit hole is infinite.",1555246784,1555429572,1555246785,3,0,False,,,1,comment,0,0,31528111,False,1
31527753,approved,31527753,0,John Palmieri,New York,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-41ce9249332a33286a150c0808aafc227e34b7ab2f0dbbf4f57bdf8277e4ffc0.jpg,<br\//>,"I was recently using the AAA app to track my driving and, hopefully cut my insurance cost. One day, I noticed that I had received a score of 1 (out of 100) for speed. When I looked at the time that it recorded for the event, I realized that I was in an airplane and had inadvertently neglected to turn my phone to “airplane” mode. So, yes, I was traveling at 450 mph.",1555242595,1555435448,1555242596,39,1,False,,,1,comment,0,0,31527753,False,1
100036386,approved,100036386,0,Michelle Teas,Charlotte,NULL,NULL,,<br\//>,"@John Palmieri
That is pathetic. Funny but pathetic.",1555433590,1555435246,1555435246,0,0,False,31527753.0,John Palmieri,2,userReply,0,0,100036386,False,1
31527727,approved,31527727,0,memosyne,Maine,NULL,NULL,,<br\//>,"Or. . . . maybe health insurance and life insurance should be federally funded for everyone.    The insurance companies should be very careful:   if they become too profitable at everyone's expense they will no longer resemble large insurance pools.  Instead they will actually be scams.   Then government health insurance, for example, will be more attractive. 
Look at flood insurance:   it's federal in high risk areas.  We're
already in the midst of a huge revolution in the relationship of humans to corporations.   No wonder the big money supports the Republicans and their lies.",1555242275,1555299180,1555242277,13,0,False,,,1,comment,0,0,31527727,False,1
31527643,approved,31527643,0,oscar jr,sandown nh,NULL,NULL,,<br\//>,AI is another example of bad capitalism. We as a society will only succeed if we are ALL in. These algorithms will end up separating people into categories. That will create categories of haves and have nots. We as a society have been able to create what we have when everyone pays equally. What has begun to happen is the # I do not want to pay for some one else movement. Out rite selfishness is becoming more prevalent in this society. It did not start with trump but he has certainly put a whole new light on the subject. AI will definitely speed this disease.,1555241209,1555429594,1555241211,10,0,False,,,1,comment,0,0,31527643,False,1
31527594,approved,31527594,0,Yul,NYC,NULL,NULL,,<br\//>,"Law is only one of the potential tools for protecting our privacy, which I am skeptical of.
Invasion of privacy and tracking is a grave danger to society, to become a useless, hackable mass. I would demand from Law to prohibit any one to request, accept or consent to tracking or giving up of privacy as a Payment for services or goods.
Alternatively we should protect ourselves by using CounterAI AI tools to disguise ourselves form such mass surveillance. We are a market for such CounterAI tools.
A new era for a new form of Pretty Good Privacy has arrived.",1555240570,1555243945,1555240572,2,0,False,,,1,comment,0,0,31527594,False,1
31527286,approved,31527286,0,sdavidc9,"Cornwall Bridge, Connecticut",NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-dfede0dad08031289b49bc4ff14a260169a2c685a154906dc81cb92fc63c10f6.jpg,<br\//>,"If insurance companies evaluate us individually for a wholesome lifestyle, we will tend to model ourselves on what insurance companies define as a wholesome lifestyle in order to qualify for the lower wholesome lifestyle insurance rates.  Coming up with our own perspective on a wholesome lifestyle will be dangerous, since our perspective may disagree with whatever the insurance company is using to evaluate its customers.  

Colleges and universities find themselves in a similar situation with respect to the most popular comparative evaluations and ratings of schools.  They wind up formulating policies that will enable them to do better in the ratings rather than policies that implement their educational vision.",1555231333,1555247591,1555231335,4,0,False,,,1,comment,0,0,31527286,False,1
31526782,approved,31526782,0,Walter Ingram,Western MD,NULL,NULL,,<br\//>,"Without universal health care, only the very healthy or very rich will be afforded health insurance.",1555213015,1555329007,1555213016,13,0,False,,,1,comment,0,0,31526782,False,1
31526209,approved,31526209,0,"Paul Central CA, age 59","Chowchilla, California",NULL,NULL,,<br\//>,"Finally!  A column connecting the dots for those of you out there that don't seem to be worried about a loss of privacy.  The threats are, in reality, much more extreme than even those mentioned here.",1555204091,1555429624,1555204092,10,0,False,,,1,comment,0,0,31526209,False,1
31525873,approved,31525873,0,trebor,usa,NULL,NULL,,<br\//>,"More and more the idea of for profit insurance for anything other than business liability seems repellent. The whole point of auto and health insurance originally was shared risk. With risk pools being reduced to literally each individual it becomes an absurd proposition.

For health insurance the appropriate risk pool is All Americans. Self insurance for our nation is the most sensible way to end the abuses and increasing absurdity of private insurance in this realm. Thus, Medicare for All. 

We have to get past the idea that corporate interests are somehow aligned with individual interests. They are in fact at odds. When we consider that Corporate/Big Money/Financial Elite interests are the ones represented most in our government and the profound control of our politics they exercise we should be frightened out of our wits at the power of this new technology Completely in their control.

How you live your life is already dominated by Giant corporate interests. To give them granular control of you as an individual is the realization of Big Brother. We Must end systemic corruption of our government. Government is the Only peaceful counter to the power of wealth. But currently the wealthy have corrupted our parties, politics and government. Do Not support corporatist candidates because the fundamentally support the power of wealth to thwart democracy. Any ameliorating policy they propose is a lie unless it includes Ending Big Money in Politics. Our history is clear on this.",1555199435,1555329730,1555199437,8,0,False,,,1,comment,0,0,31525873,False,1
31525699,approved,31525699,0,ml,cambridge,NULL,NULL,,<br\//>,"I never had a smartphone - and barely used a cellphone - before getting one through work.  Thankfully I don’t have Alexa, FitBit etc... and try to use other search engines than Google, and definitely not gmail, which now even offers to help complete your email based on what you are writing.

With all the privacy issues - and the enormous potential for misuse, I can’t wait for retirement (soon) when I will no longer have a smartphone, and plan on limiting computer and other electronic usage to only what I really need most.  Maybe even not that: just pen, paper, print, and a landline...  Or move to another country with better privacy protections.",1555197165,1555237098,1555197166,2,0,False,,,1,comment,0,0,31525699,False,1
31525524,approved,31525524,0,Queequeg,"New Bedford, MA",NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-16d625b28dc57fb1b6baff3c87aad6833ca12b166be9fc59b93c7c0575ca354c.jpg,<br\//>,"Make as much money as you can, anyway you can make it, for as long as you can make it. It's all about the money.

Give me that Ol 'Time Religion, it's good enough for me...",1555194753,1555429654,1555196836,4,0,False,,,1,comment,0,0,31525524,False,1
31525619,approved,31525619,0,Pecus,NY,NULL,NULL,,<br\//>,"Basic law of social science: all metrics that create serious consequences for people stimulate responses designed to defeat those metrics (cheating, Kaplan, buying off admissions people).  So here's another new AI industry: create apps that give the algorithms what they're looking for, while we keep doing what will otherwise cost more because insurance prices will go up.",1555196069,1555244127,1555196070,2,0,False,,,1,comment,0,0,31525619,False,1
31525592,approved,31525592,0,JS,Seattle,NULL,NULL,,<br\//>,"All I know is that my car insurance is now more per month than my actual car payment!  Prices have really skyrocketed here in Seattle in the past few years.  And remarkably, shopping around with other providers doesn't seem to make much difference any more, like it once did.  They all charge about the same price!  Collusion?  Reliance on the exact same algorithm for determining premiums??  I encourage WA residents to petition the state's insurance commissioner about this monopolistic practice.",1555195725,1555429680,1555195726,6,0,False,,,1,comment,0,0,31525592,False,1
31520119,approved,31520119,0,Kenny,Oak,NULL,NULL,,<br\//>,This country needs federal regulation of the predatory insurance industry.,1555128653,1555429683,1555128654,13,0,False,,,1,comment,0,0,31520119,False,1
31510433,approved,31510433,0,Casual Observer,Los Angeles,NULL,NULL,,<br\//>,Insurance not provided as a mutual sharing of risks is a business not a social institution. It does not exist to save people’s lives nor property but to make the insurance business owners rich. That is why it has failed massively to serve health care needs in this country. Insurance that covers all risks that afflict people becomes very difficult to offer profitably and so the insurers avoid covering all risks.,1555088160,1555429695,1555088161,12,0,False,,,1,comment,0,0,31510433,False,1
31498752,approved,31498752,0,ABobby,"Dallas, TX",NULL,NULL,,<br\//>,"There is no such thing as ""lower the premium"". We will still all pay through through the nose and one's caught with AI will have to give away their nose.",1555014829,1555249540,1555084866,3,0,False,,,1,comment,0,0,31498752,False,1
31508525,approved,31508525,0,paul,nc,NULL,NULL,,<br\//>,Companies already penalize the poor.,1555082654,1555429705,1555084866,6,0,False,,,1,comment,0,0,31508525,False,1
31498346,approved,31498346,0,Johnny,Newark,NULL,NULL,,<br\//>,"In god we trust, all others must have data.

In other words, we will identify your bad behaviors and we will hold you accountable for them.",1555013062,1555245688,1555084866,3,0,False,,,1,comment,0,0,31498346,False,1
31503524,approved,31503524,0,tom,Wisconsin,NULL,NULL,,<br\//>,friend of mine has a car that criticizes her driving. last thing on God's green earth that u want is a car that will rat u out to ur insurance carrier...and today it said she had the heat on too high... seems her hybrid doesn't like being in the cold either,1555057990,1555251563,1555084864,6,0,False,,,1,comment,0,0,31503524,False,1
31502530,approved,31502530,0,Milo Style,Ann Arbor,NULL,NULL,,<br\//>,"Maybe it’s time that we give up our infatuation with Facebook and Twitter et. al.   That in itself could solve some of this difficulty with online surveillance. I bought a car recently and it came with a app that provides minor convenience but not anything that is convincing. I’m seriously contemplating deleting that app. I’ve never used Twitter and I dropped out pf the Facebook rat race two years ago. I don’t miss it. 
    While I agree that there are certainly surveillance methods I don’t get to control such as the extent to which my online searches are monitored or the degree to which my medical data is tracked, we need to vigorously petition our politicians to regulate the online tech industry. 

A great start is if there can be a mass exodus away from FB and other lame deleterious social media.",1555038597,1555429735,1555038598,7,0,False,,,1,comment,0,0,31502530,False,1
31494065,approved,31494065,0,V.B. Zarr,Erewhon,NULL,NULL,,<br\//>,"This wouldn't be an issue if insurance was about sharing risk across broad, connected populations who are mutually supportive out of solidarity, instead of making money for much smaller populations of shareholders and/or executives.  The whole notion of insurance, certainly in the USA, has been based on the wrong goal for a long time now.  But, yes, A.I. and back door data trading have the potential to make this much worse.  So, why did we let these people grab the steering wheel and. more importantly, why don't the rest of us grab it back?",1554997150,1555468185,1555031556,203,10,True,,,1,comment,0,0,31494065,False,1
31496282,approved,31496282,0,IN,NYC,NULL,NULL,,<br\//>,"@V.B. Zarr:

It's not that we don't grab it back.
It's that we can't grab it back.

This, because our courts and legislatures are increasingly becoming pro-business (and anti-citizen). So businesses, due to Citizens United, are making themselves more and more powerful.

Democracy suffers when citizens lose rights.",1555004944,1555468321,1555004946,81,0,False,31494065.0,V.B. Zarr,2,userReply,0,0,31496282,False,1
31498874,approved,31498874,0,V.B. Zarr,Erewhon,NULL,NULL,,<br\//>,"@IN

I sympathize with your thoughts, but we have to fight for this.  The alternative is unacceptable.  A big part of the con game that's gone on, at least since the 1980s, is how we've been convinced we ""can't"" to this or that.  If it could be done before, it can be done again.  But this will be one hard struggle, that's for sure, as those vested interests are entrenched every bit as deeply as you suggest, and in ways that are covert, not just overt.",1555015354,1555428315,1555015355,20,0,False,31496282.0,V.B. Zarr,2,userReply,0,0,31498874,False,1
31525692,approved,31525692,0,ridgeguy,No. CA,NULL,NULL,,<br\//>,"@V.B. Zarr
Exactly right.

The more that insurance companies cherry-pick their risk pools, the more they become investment companies rather than insurers.",1555197064,1555432065,1555197065,41,0,False,31494065.0,V.B. Zarr,2,userReply,0,0,31525692,False,1
31491578,approved,31491578,0,writeon1,Iowa,NULL,NULL,,<br\//>,"Most of the discussion about data privacy hasn't interested me at all. I don't really care if Amazon and Google know a ton about me and use it to try to sell me stuff. But this has caught my attention; an example of actual harm that I can relate to. It strengthens my belief in universal, government-sponsored health care.

It also causes me to wonder about how much personal info collected by insurance companies finds its way to employers. Can even well-meant efforts to improve employees' health result in loss of privacy? 

On a related issue: Insurance companies should offer free birth control - particularly long term methods - to all female customers. It would save them money. And employers should be entirely out of the loop. The employer should receive no information about the matter, not even cumulative stats. No more corporate interference in employees' personal lives. No more Hobby Lobby.",1554989813,1555471217,1555031211,231,14,True,,,1,comment,0,0,31491578,False,1
31491670,approved,31491670,0,Lagibby,St. Louis,NULL,NULL,,<br\//>,"@writeon1 Not to mention that some health insurance companies “encourage” employers to find a way to fire employees who have high medical bills, especially for their families.",1554990137,1555468346,1554990138,59,0,False,31491578.0,writeon1,2,userReply,0,0,31491670,False,1
31500179,approved,31500179,0,TDC,Texas,NULL,NULL,,<br\//>,"@writeon1
I help choose and administrate our group health policy at my employer.

In my experience the insurer doesn't care about long term issues for two reason.  First, the contracts are typically for one year and the employer may jump next year if a better deal comes along.  

Second, most employers, over a few dozen employees, are ""self insured"" even when it looks like a private insurance company.  The insurance company administrates the claims and develops a network of discounts.  Weekly, the employer pays all the claims (minus deductibles and co-pays) up to a large number each year.  Our ""attachment point"" is set at $90K for each employee.  After that dollar amount the ""re-insurance"" kicks in.  This is basically a health policy with a $90K deductible on each employee.  About 1% of our staff will likely hit the attachment point each year.   In our plan, the insurance company that is visible to our staff can never pay a claim since the employer pays the first $90K and the re-insurance (a different company completely) picks up after that.  

So the only one who cares about the long term is the employer.",1555021342,1555432475,1555021344,30,0,False,31491578.0,writeon1,2,userReply,0,0,31500179,False,1
31500296,approved,31500296,0,TDC,Texas,NULL,NULL,,<br\//>,"@writeon1
You don't want any corporate interference in employees personal lives - and I'm with you 100%.  

So instead of REQUIRING employers to provide health insurance, let's FORBID them from providing health insurance.

I'd much rather hand the dollars spent on health insurance directly to the employee.  Then each can choose whatever they want to buy- like every thing else in our lives!!

Employers wouldn't pocket the ""savings"" because they'd still need to compete for talent with all the other employers who now aren't spending on health insurance either.

Wouldn't it be nice if the insurance company coveted your business individually as opposed to just having to sway the HR Director and the CFO.  They might even start treating you like a customer!!",1555022038,1555428790,1555022040,22,0,False,31491578.0,writeon1,2,userReply,0,0,31500296,False,1
31492119,approved,31492119,0,Ann,VA,NULL,NULL,,<br\//>,"I'm 68.  I realized some time ago that all the information gathering could potentially not be good for some of us.  When I see a new doctor I'm constantly invited to input my info into their portal in advance.  I won't.  If it gets out there, they'll have to do the input.  I recognize everything I put online has the potential to be stored, shared or used later in ways I may not want. As noted, there's nothing to stop your personal health info from being collected, with that forming the basis for life insurance or health insurance premiums.  You can exercise, eat correctly but still end up being ill as you can't control your genetics.

Some auto insurers invite you to attach something to your car so they can monitor how you're driving, promising a potential lower premium.  No thanks.  Again it could just as easily be used against you at renewal time.  The insurance companies are already sharing information with each other and are openly inviting consumers to apply if they've ""had no claims"".  In other words, they want the premiums, they just don't want anyone that's had claims.  You can be the most careful driver in the world, or do everything you reasonably can to keep your home safe but things still happen you can't control.  And if or when it does, you're going to be penalized.  

Too many ways already to track and measure where you are, what you're doing as you go about your day.  I don't like where we're headed.",1554991346,1555447050,1555031145,177,13,True,,,1,comment,0,0,31492119,False,1
31504771,approved,31504771,0,Michael,New York,NULL,NULL,,<br\//>,"@Ann   I, for one, would like to pay lower premiums because I am a safe driver.  Why in the world would I want to pay higher premiums because of the jerks out there who do get into accidents because they apply their makeup while driving, text while driving, etc, etc, etc, or are just bad drivers???",1555070079,1555420983,1555084864,9,0,False,31492119.0,Ann,2,userReply,0,0,31504771,False,1
31503120,approved,31503120,0,Martino,SC,NULL,NULL,,<br\//>,"@Ann Those little automotive insurance gadgets can really burn your insurance rates. My gf tried one for one month then her rates spiked even though there were absolutely zero accidents. She's had to hit the brakes hard a few times when other people pulled out in front of her and all of it was tracked. Off went the tracker right then and there.
I've lived relatively fine all these years without being tracked for some of my risky behavior. I can certainly live the rest of the few remaining years without it as well.
I spent several years of my youth hitchhiking. I don't even want to guess what an insurance company might do with that information. It's getting to the point that I'm almost afraid to discuss my past with anyone for any reason. I never know when it might show up down the road in someone's facebook feed and some already has by ignorant relatives of mine who feel it is somehow their civic duty to report all the dirt of my past to everyone else.",1555046940,1555447115,1555084865,29,0,False,31492119.0,Ann,2,userReply,0,0,31503120,False,1
31528192,approved,31528192,0,Jennifer,Palm Harbor,NULL,NULL,,<br\//>,"@Ann  I hate to tell you this but the medical community puts your info on their portals even if you don't.  Like you, I had no intention of putting that information online.  Nonetheless once I got cancer, that information with my complete (and sometimes erroneous) medical history was placed online.  I don't use the sites but I am very, very angry that they exist.  So much for patient confidentiality when anybody who is good can hack the system.",1555247593,1555447141,1555247594,11,0,False,31492119.0,Ann,2,userReply,0,0,31528192,False,1
31491474,approved,31491474,0,Robert Nevins,"Nashua, NH",NULL,NULL,,<br\//>,"Just remember folks, these companies are not your good neighbor, they are definitely not on your side, and you are not in anybody’s good hands. No Peanuts character, annoying duck, or cute little gecko is going to come to your house to pay your claim.",1554989500,1555892582,1555031090,339,4,True,,,1,comment,0,0,31491474,False,1
31528959,approved,31528959,0,ebmem,"Memphis, TN",NULL,NULL,,<br\//>,"@Robert Nevins

You may be mistaken.  When high winds took off 50% of my 20 year old roof, the State Farm adjuster appeared with a roofer to tarp off the bare spots and wrote me a check on the spot.  She wasn't a cartoon character, but she was a good neighbor.",1555253837,1555436444,1555253838,4,0,False,31491474.0,Robert Nevins,2,userReply,0,0,31528959,False,1
31528716,approved,31528716,0,Auntie Mame,NYC,NULL,NULL,,<br\//>,"@Robert 

Companies are run by people.... so who are these ""evil"" people?? Please name names,  NYTimes etc.",1555251732,1555424866,1555254538,2,0,False,31491474.0,Robert Nevins,2,userReply,0,0,31528716,False,1
31529059,approved,31529059,0,Jake,New York,NULL,NULL,,<br\//>,"@ebmem That's great when it happens. The point is that the adjuster (person) is not the same as the faceless company. The faceless company is using new technology (changing every day) that could work against you and prevent your friendly adjuster from doing what's right because the faceless algorithm decided against you.

We need proper oversight of insurance company algorithms, or even the friendliest adjusters will have their hands tied.",1555254566,1555441609,1555254568,22,0,False,31528959.0,Robert Nevins,2,userReply,0,0,31529059,False,1
31491633,approved,31491633,0,Colin Barnett,"Albuquerque, NM",NULL,NULL,,<br\//>,"Amazon thinks that I like novels about food, but in reality I don't. I just happened to view some in order to look at the cover art. Also, my wife and I use the same Amazon account, so Amazon thinks we are the same person and makes inappropriate recommendations for both of us. This is just Amazon, but imagine it is our health provider or auto insurance company who is making inappropriate inferences.",1554989997,1555468091,1555031073,241,3,True,,,1,comment,0,0,31491633,False,1
31509986,approved,31509986,0,Casual Observer,Los Angeles,NULL,NULL,,<br\//>,"Amazon uses software that manipulates what one sees when one accesses their sites. If it applies to a small proportion of customers it pays off big time for Amazon. The problem arises when mathematically  ignorant people use that software to predict outcomes for any one person. Unfortunately, too many people in businesses are mathematically incompetent and misuse the algorithms.",1555086823,1555439182,1555097642,7,0,False,31491633.0,Colin Barnett,2,userReply,0,0,31509986,False,1
31528980,approved,31528980,0,ebmem,"Memphis, TN",NULL,NULL,,<br\//>,"@Casual Observer

You can go into your Amazon profile and tell the algorithm to delete items you have inspected from their recommendations.  I have shopped for one time items and had them show up in offers when it was unlikely I'd ever buy them again, or decided I didn't want them.  that also stopped them from showing up in the NYT ads.",1555254036,1555439196,1555254037,4,0,False,31509986.0,Colin Barnett,2,userReply,0,0,31528980,False,1
31528743,approved,31528743,0,Auntie Mame,NYC,NULL,NULL,,<br\//>,"@Colin Barnett

Amazon is super annoying -- I hope they read this.  I managed to unsubscribe from several ""helpful"" features -- and I detest the ubiquitous pop-up menus that disturb me when I am trying to read content.

BTW I was unable to use my Amazon giftcard to pay for my annual subscription-- what's up there-- Amazon and Synchrony Bank -- and supposedly I paid sales tax-- which to me is very peculiar as I don't pay sales tax on say magazine subscriptions or when I join a society. Another way to rip off consumers?  Better get Baquero?",1555251998,1555265073,1555254539,2,0,False,31491633.0,Colin Barnett,2,userReply,0,0,31528743,False,1
31500454,approved,31500454,0,Mark,Las Vegas,NULL,NULL,,<br\//>,"Car insurance is one of the biggest rip offs going, but hardly anyone is talking about it.  My collision and comprehensive coverages went up 3 years in a row, despite no accidents and no tickets.  I kept raising my deductibles to offset the increase.  I called to ask how it is that a depreciating asset costs more and more to insure when they are only liable up to the cash value of the car.  Their response was that it costs more and more to fix minor damage.  I’m not buying that explanation, because my deductibles for collision and comprehensive were at $2000 at that point.  I think the insurance companies are taking advantage of the fact that so many Americans are in debt on their cars and are forced to buy full coverage by their lenders.  My car is paid off, so I opted to drop collision and comprehensive.  I was a little uncomfortable with this at first, because my 5 year old car is still worth around $12,000, but it was $373 for collision and comprehensive with $2000 deductibles on both.  I felt like I was being robbed.",1555023236,1555429784,1555023238,14,0,False,,,1,comment,0,0,31500454,False,1
31499844,approved,31499844,0,Realist,Ohio,NULL,NULL,,<br\//>,"The private insurance model makes the imposition of AI inevitable. The only, repeat, only alternatives are strictly enforced community rating or the replacement of insurance with a government-based social welfare system. This is already been demonstrated to be the case with health insurance (vid. “ pre-existing conditions “) and is inevitable with automobile, personal property, and most liability insurance as well.",1555019699,1555251377,1555019701,4,0,False,,,1,comment,0,0,31499844,False,1
31499565,approved,31499565,0,Kimberly,Sicily,NULL,NULL,,<br\//>,"All the more reason to establish set controls for insurance. Do I love my pay by the miles insurance? Absolutely!! Do I mind that they also monitor my driving habits? Not the least bit. 

The same would apply to my health insurance; I’d love to get discounts (I do not), and while I am healthy (my clock is ticking). In the case in health, we don’t necessarily control our disease process, and certainly not our genetic coding. Insurance profiteering in health care is an American disgrace. AI contribution to a system stacked against providing inclusive, equitable healthcare to ALL provides even more compelling evidence supporting a single payor system. It’s time to blow up the healthcare bubble that is largely driven by money fueled, greedy health insurance companies, executives, and shareholders. 

Why not use of AI in health for early detection, prevention, and overall improvement of community health? Follow the money on that one.",1555018368,1555198699,1555018370,4,1,False,,,1,comment,0,0,31499565,False,1
